,index,src,tar
9614,5,말해줄래,-
9615,1,그니까,-
9616,2,오늘,DAT_B
9617,3,부여군,LOC_B
9618,4,날씨,WTH_B
9619,5,뭐야,-
9620,1,그니까,-
9621,2,부여,LOC_B
9622,3,날씨,WTH_B
9623,4,말해줘,-
9624,1,그니까,-
9625,2,내일,DAT_B
9626,3,충청남도,LOC_B
9627,4,금산군,LOC_B
9628,5,날씨,WTH_B
9629,6,알려줄래,-
9630,1,그니까,-
9631,2,충남,LOC_B
9632,3,금산,LOC_B
9633,4,날씨,WTH_B
9634,5,말해줄래,-
9635,1,그니까,-
9636,2,오늘,DAT_B
9637,3,금산군,LOC_B
9638,4,날씨,WTH_B
9639,5,뭐야,-
9640,1,그니까,-
9641,2,금산,LOC_B
9642,3,날씨,WTH_B
9643,4,말해줘,-
9644,1,그니까,-
9645,2,내일,DAT_B
9646,3,충청남도,LOC_B
9647,4,서천군,LOC_B
9648,5,날씨,WTH_B
9649,6,알려줄래,-
9650,1,그니까,-
9651,2,충남,LOC_B
9652,3,서천,LOC_B
9653,4,날씨,WTH_B
9654,5,말해줄래,-
9655,1,그니까,-
9656,2,다음,DAT_B
9657,3,주,DAT_B
9658,4,전주,LOC_B
9659,5,비,WTH_I
9660,6,오려나,-
9661,1,그니까,-
9662,2,이번,DAT_B
9663,3,주,DAT_B
9664,4,서울,LOC_B
9665,5,눈,WTH_I
9666,6,오니,-
9667,1,그니까,-
9668,2,이번,DAT_B
9669,3,주,DAT_B
9670,4,대구,LOC_B
9671,5,날씨,WTH_B
9672,6,비,WTH_I
9673,7,오는지,-
9674,8,알려줘,-
9675,1,그니까,-
9676,2,부산,LOC_B
9677,3,이번,DAT_B
9678,4,주,DAT_B
9679,5,날씨,WTH_B
9680,6,맑은지,-
9681,7,알려줄래,-
9682,1,그니까,-
9683,2,광주,LOC_B
9684,3,이번,DAT_B
9685,4,주,DAT_B
9686,5,눈,WTH_I
9687,6,오려나,-
9688,1,그니까,-
9689,2,울산,LOC_B
9690,3,이번,DAT_B
9691,4,주,DAT_B
9692,5,비,WTH_I
9693,6,오니,-
9694,1,아니,-
9695,2,이번,DAT_B
9696,3,주,DAT_B
9697,4,인천,LOC_B
9698,5,날씨,WTH_B
9699,6,눈,WTH_I
9700,7,오니,-
9701,1,아니,-
9702,2,이번,DAT_B
9703,3,주,DAT_B
9704,4,전주,LOC_B
9705,5,비,WTH_I
9706,6,오는지,-
9707,7,알려줄래,-
9708,1,아니,-
9709,2,이번,DAT_B
9710,3,주,DAT_B
9711,4,강릉,LOC_B
9712,5,맑아,-
9713,1,아니,-
9714,2,이번,DAT_B
9715,3,주,DAT_B
9716,4,속초,LOC_B
9717,5,날씨,WTH_B
9718,6,맑니,-
9719,1,아니,-
9720,2,이번,DAT_B
9721,3,주,DAT_B
9722,4,과천,LOC_B
9723,5,눈,WTH_I
9724,6,오니,-
9725,1,아니,-
9726,2,이번,DAT_B
9727,3,주,DAT_B
9728,4,군산,LOC_B
9729,5,비,WTH_I
9730,6,오니,-
9731,1,아니,-
9732,2,오늘,DAT_B
9733,3,서천군,LOC_B
9734,4,날씨,WTH_B
9735,5,뭐야,-
9736,1,아니,-
9737,2,서천,LOC_B
9738,3,날씨,WTH_B
9739,4,말해줘,-
9740,1,아니,-
9741,2,내일,DAT_B
9742,3,군산시,LOC_B
9743,4,미룡동,LOC_B
9744,5,날씨,WTH_B
9745,6,알려줄래,-
9746,1,아니,-
9747,2,군산시,LOC_B
9748,3,미룡동,LOC_B
9749,4,날씨,WTH_B
9750,5,말해줄래,-
9751,1,아니,-
9752,2,오늘,DAT_B
9753,3,미룡동,LOC_B
9754,4,날씨,WTH_B
9755,5,뭐야,-
9756,1,아니,-
9757,2,미룡동,LOC_B
9758,3,날씨,WTH_B
9759,4,말해줘,-
9760,1,아니,-
9761,2,내일,DAT_B
9762,3,군산시,LOC_B
9763,4,옥서면,LOC_B
9764,5,날씨,WTH_B
9765,6,알려줄래,-
9766,1,아니,-
9767,2,군산시,LOC_B
9768,3,옥서면,LOC_B
9769,4,날씨,WTH_B
9770,5,말해줄래,-
9771,1,아니,-
9772,2,오늘,DAT_B
9773,3,옥서면,LOC_B
9774,4,날씨,WTH_B
9775,5,뭐야,-
9776,1,아니,-
9777,2,옥서면,LOC_B
9778,3,날씨,WTH_B
9779,4,말해줘,-
9780,1,아니,-
9781,2,내일,DAT_B
9782,3,군산시,LOC_B
9783,4,옥구읍,LOC_B
9784,5,날씨,WTH_B
9785,6,알려줄래,-
9786,1,아니,-
9787,2,군산시,LOC_B
9788,3,옥구,LOC_B
9789,4,날씨,WTH_B
9790,5,말해줄래,-
9791,1,아니,-
9792,2,오늘,DAT_B
9793,3,옥구읍,LOC_B
9794,4,날씨,WTH_B
9795,5,뭐야,-
9796,1,아니,-
9797,2,옥구,LOC_B
9798,3,날씨,WTH_B
9799,4,말해줘,-
9800,1,아니,-
9801,2,내일,DAT_B
9802,3,충청남도,LOC_B
9803,4,청양군,LOC_B
9804,5,날씨,WTH_B
9805,6,알려줄래,-
9806,1,아니,-
9807,2,충남,LOC_B
9808,3,청양,LOC_B
9809,4,날씨,WTH_B
9810,5,말해줄래,-
9811,1,아니,-
9812,2,오늘,DAT_B
9813,3,청양군,LOC_B
9814,4,날씨,WTH_B
9815,5,뭐야,-
9816,1,아니,-
9817,2,청양,LOC_B
9818,3,날씨,WTH_B
9819,4,말해줘,-
9820,1,아니,-
9821,2,내일,DAT_B
9822,3,충청남도,LOC_B
9823,4,논산시,LOC_B
9824,5,날씨,WTH_B
9825,6,알려줄래,-
9826,1,아니,-
9827,2,충남,LOC_B
9828,3,논산,LOC_B
9829,4,날씨,WTH_B
9830,5,말해줄래,-
9831,1,아니,-
9832,2,오늘,DAT_B
9833,3,논산시,LOC_B
9834,4,날씨,WTH_B
9835,5,뭐야,-
9836,1,아니,-
9837,2,논산,LOC_B
9838,3,날씨,WTH_B
9839,4,말해줘,-
9840,1,아니,-
9841,2,내일,DAT_B
9842,3,충청남도,LOC_B
9843,4,당진시,LOC_B
9844,5,날씨,WTH_B
9845,6,알려줄래,-
9846,1,아니,-
9847,2,충남,LOC_B
9848,3,당진,LOC_B
9849,4,날씨,WTH_B
9850,5,말해줄래,-
9851,1,아니,-
9852,2,오늘,DAT_B
9853,3,당진시,LOC_B
9854,4,날씨,WTH_B
9855,5,뭐야,-
9856,1,아니,-
9857,2,당진,LOC_B
9858,3,날씨,WTH_B
9859,4,말해줘,-
9860,1,아니,-
9861,2,내일,DAT_B
9862,3,충청남도,LOC_B
9863,4,보령시,LOC_B
9864,5,날씨,WTH_B
9865,6,알려줄래,-
9866,1,아니,-
9867,2,충남,LOC_B
9868,3,보령,LOC_B
9869,4,날씨,WTH_B
9870,5,말해줄래,-
9871,1,아니,-
9872,2,오늘,DAT_B
9873,3,보령시,LOC_B
9874,4,날씨,WTH_B
9875,5,뭐야,-
9876,1,아니,-
9877,2,보령,LOC_B
9878,3,날씨,WTH_B
9879,4,말해줘,-
9880,1,아니,-
9881,2,내일,DAT_B
9882,3,충청남도,LOC_B
9883,4,예산군,LOC_B
9884,5,날씨,WTH_B
9885,6,알려줄래,-
9886,1,아니,-
9887,2,충남,LOC_B
9888,3,예산,LOC_B
9889,4,날씨,WTH_B
9890,5,말해줄래,-
9891,1,아니,-
9892,2,오늘,DAT_B
9893,3,예산군,LOC_B
9894,4,날씨,WTH_B
9895,5,뭐야,-
9896,1,예산,LOC_B
9897,2,날씨,WTH_B
9898,3,말해줘,-
9899,4,ㅋㅋ,-
9900,1,내일,DAT_B
9901,2,충청남도,LOC_B
9902,3,아산시,LOC_B
9903,4,날씨,WTH_B
9904,5,알려줄래,-
9905,6,ㅋㅋ,-
9906,1,다음,DAT_B
9907,2,주,DAT_B
9908,3,전주,LOC_B
9909,4,비,WTH_I
9910,5,오려나,-
9911,6,ㅋㅋ,-
9912,1,이번,DAT_B
9913,2,주,DAT_B
9914,3,서울,LOC_B
9915,4,눈,WTH_I
9916,5,오니,-
9917,6,ㅋㅋ,-
9918,1,이번,DAT_B
9919,2,주,DAT_B
9920,3,대구,LOC_B
9921,4,날씨,WTH_B
9922,5,비,WTH_I
9923,6,오는지,-
9924,7,알려줘,-
9925,8,ㅋㅋ,-
9926,1,부산,LOC_B
9927,2,이번,DAT_B
9928,3,주,DAT_B
9929,4,날씨,WTH_B
9930,5,맑은지,-
9931,6,알려줄래,-
9932,7,ㅋㅋ,-
9933,1,광주,LOC_B
9934,2,이번,DAT_B
9935,3,주,DAT_B
9936,4,눈,WTH_I
9937,5,오려나,-
9938,6,ㅋㅋ,-
9939,1,울산,LOC_B
9940,2,이번,DAT_B
9941,3,주,DAT_B
9942,4,비,WTH_I
9943,5,오니,-
9944,6,ㅋㅋ,-
9945,1,이번,DAT_B
9946,2,주,DAT_B
9947,3,인천,LOC_B
9948,4,날씨,WTH_B
9949,5,눈,WTH_I
9950,6,오니,-
9951,7,ㅋㅋ,-
9952,1,이번,DAT_B
9953,2,주,DAT_B
9954,3,전주,LOC_B
9955,4,비,WTH_I
9956,5,오는지,-
9957,6,알려줄래,-
9958,7,ㅋㅋ,-
9959,1,이번,DAT_B
9960,2,주,DAT_B
9961,3,강릉,LOC_B
9962,4,맑아,-
9963,5,ㅋㅋ,-
9964,1,이번,DAT_B
9965,2,주,DAT_B
9966,3,속초,LOC_B
9967,4,날씨,WTH_B
9968,5,맑니,-
9969,6,ㅋㅋ,-
9970,1,이번,DAT_B
9971,2,주,DAT_B
9972,3,과천,LOC_B
9973,4,눈,WTH_I
9974,5,오니,-
9975,6,ㅋㅋ,-
9976,1,말하자면,-
9977,2,이번,DAT_B
9978,3,주,DAT_B
9979,4,군산,LOC_B
9980,5,비,WTH_I
9981,6,오니,-
9982,1,말하자면,-
9983,2,충남,LOC_B
9984,3,아산,LOC_B
9985,4,날씨,WTH_B
9986,5,말해줄래,-
9987,1,말하자면,-
9988,2,오늘,DAT_B
9989,3,아산시,LOC_B
9990,4,날씨,WTH_B
9991,5,뭐야,-
9992,1,말하자면,-
9993,2,아산,LOC_B
9994,3,날씨,WTH_B
9995,4,말해줘,-
9996,1,말하자면,-
9997,2,내일,DAT_B
9998,3,충청남도,LOC_B
9999,4,천안시,LOC_B
10000,5,날씨,WTH_B
10001,6,알려줄래,-
10002,1,ㅋㅋ,-
10003,2,충남,LOC_B
10004,3,천안,LOC_B
10005,4,날씨,WTH_B
10006,5,말해줄래,-
10007,1,ㅋㅋ,-
10008,2,오늘,DAT_B
10009,3,천안시,LOC_B
10010,4,날씨,WTH_B
10011,5,뭐야,-
10012,1,ㅋㅋ,-
10013,2,천안,LOC_B
10014,3,날씨,WTH_B
10015,4,말해줘,-
10016,1,ㅋㅋ,-
10017,2,내일,DAT_B
10018,3,충청남도,LOC_B
10019,4,당진,LOC_B
10020,5,날씨,WTH_B
10021,6,알려줄래,-
10022,1,ㅋㅋ,-
10023,2,충남,LOC_B
10024,3,당진,LOC_B
10025,4,날씨,WTH_B
10026,5,말해줄래,-
10027,1,오늘,DAT_B
10028,2,당진시,LOC_B
10029,3,결국,-
10030,4,날씨,WTH_B
10031,5,뭐야,-
10032,1,당진,LOC_B
10033,2,날씨,WTH_B
10034,3,말해줘,-
10035,4,결국,-
10036,1,내일,DAT_B
10037,2,충청남도,LOC_B
10038,3,홍성군,LOC_B
10039,4,그니까,-
10040,5,날씨,WTH_B
10041,6,알려줄래,-
10042,1,충남,LOC_B
10043,2,홍성,LOC_B
10044,3,날씨,WTH_B
10045,4,말해줄래,-
10046,5,아니,-
10047,1,오늘,DAT_B
10048,2,홍성군,LOC_B
10049,3,날씨,WTH_B
10050,4,좀,-
10051,5,뭐냐고,-
10052,1,홍성,LOC_B
10053,2,날씨,WTH_B
10054,3,ㅋㅋ,-
10055,4,말해줘,-
10056,1,내일,DAT_B
10057,2,그니까,-
10058,3,충남,LOC_B
10059,4,계룡,LOC_B
10060,5,날씨,WTH_B
10061,6,알려줄래,-
10062,1,오늘,DAT_B
10063,2,그니까,-
10064,3,충남,LOC_B
10065,4,대전,LOC_B
10066,5,날씨,WTH_B
10067,6,알려줄래,-
10068,1,내일,DAT_B
10069,2,하여튼,-
10070,3,충남,LOC_B
10071,4,서천시,LOC_B
10072,5,날씨,WTH_B
10073,6,알려줄래,-
10074,1,내일,DAT_B
10075,2,그니까,-
10076,3,충청남도,LOC_B
10077,4,계룡,LOC_B
10078,5,날씨,WTH_B
10079,6,알려줄래,-
10080,1,내일,DAT_B
10081,2,알았으니까,-
10082,3,충청남도,LOC_B
10083,4,서천,LOC_B
10084,5,날씨,WTH_B
10085,6,알려줄래,-
10086,1,내일,DAT_B
10087,2,아무튼,-
10088,3,충청남도,LOC_B
10089,4,계룡시,LOC_B
10090,5,날씨,WTH_B
10091,6,알려줄래,-
10092,1,아무튼,-
10093,2,충남,LOC_B
10094,3,계룡,LOC_B
10095,4,날씨,WTH_B
10096,5,말해줄래,-
10097,1,아무튼,-
10098,2,오늘,DAT_B
10099,3,계룡시,LOC_B
10100,4,날씨,WTH_B
10101,5,뭐야,-
10102,1,하여튼,-
10103,2,계룡,LOC_B
10104,3,날씨,WTH_B
10105,4,말해줘,-
10106,1,그려,-
10107,2,내일,DAT_B
10108,3,충청남도,LOC_B
10109,4,서천시,LOC_B
10110,5,날씨,WTH_B
10111,6,알려줄래,-
10112,1,그래,-
10113,2,충남,LOC_B
10114,3,서천,LOC_B
10115,4,날씨,WTH_B
10116,5,말해줄래,-
10117,1,아무튼,-
10118,2,오늘,DAT_B
10119,3,서천시,LOC_B
10120,4,날씨,WTH_B
10121,5,뭐야,-
10122,1,어쨋든,-
10123,2,서천,LOC_B
10124,3,날씨,WTH_B
10125,4,말해줘,-
10126,1,그래,-
10127,2,군산,LOC_B
10128,3,대야,LOC_B
10129,4,날씨,WTH_B
10130,5,말해줄래,-
10131,1,아무튼,-
10132,2,오늘,DAT_B
10133,3,대야면,LOC_B
10134,4,날씨,WTH_B
10135,5,뭐야,-
10136,1,그니까,-
10137,2,대야,LOC_B
10138,3,날씨,WTH_B
10139,4,말해줘,-
10140,1,그래,-
10141,2,내일,DAT_B
10142,3,전라북도,LOC_B
10143,4,임실군,LOC_B
10144,5,날씨,WTH_B
10145,6,알려줄래,-
10146,1,그려,-
10147,2,전북,LOC_B
10148,3,임실,LOC_B
10149,4,날씨,WTH_B
10150,5,말해줄래,-
10151,1,그래,-
10152,2,오늘,DAT_B
10153,3,임실군,LOC_B
10154,4,날씨,WTH_B
10155,5,뭐야,-
10156,1,그래,-
10157,2,임실,LOC_B
10158,3,날씨,WTH_B
10159,4,말해줘,-
10160,1,응,-
10161,2,내일,DAT_B
10162,3,전라북도,LOC_B
10163,4,장수군,LOC_B
10164,5,날씨,WTH_B
10165,6,알려줄래,-
10166,1,응,-
10167,2,전북,LOC_B
10168,3,무주군,LOC_B
10169,4,날씨,WTH_B
10170,5,좀,-
10171,6,말해주세요,-
10172,1,응,-
10173,2,오늘,DAT_B
10174,3,완주군,LOC_B
10175,4,날씨,WTH_B
10176,5,알려주라,-
10177,1,응,-
10178,2,정읍,LOC_B
10179,3,날씨,WTH_B
10180,4,뭐야,-
10181,1,응,-
10182,2,내일,DAT_B
10183,3,전라북도,LOC_B
10184,4,장수군,LOC_B
10185,5,날씨,WTH_B
10186,6,알려줄래,-
10187,1,응,-
10188,2,전북,LOC_B
10189,3,무주군,LOC_B
10190,4,날씨,WTH_B
10191,5,좀,-
10192,6,말해주세요,-
10193,1,응,-
10194,2,오늘,DAT_B
10195,3,완주군,LOC_B
10196,4,날씨,WTH_B
10197,5,알려주라,-
10198,1,응,-
10199,2,정읍,LOC_B
10200,3,날씨,WTH_B
10201,4,뭐야,-
10202,1,응,-
10203,2,내일,DAT_B
10204,3,전라북도,LOC_B
10205,4,익산시,LOC_B
10206,5,날씨,WTH_B
10207,6,알려줄래,-
10208,1,응,-
10209,2,전북,LOC_B
10210,3,고창군,LOC_B
10211,4,날씨,WTH_B
10212,5,좀,-
10213,6,말해주세요,-
10214,1,응,-
10215,2,오늘,DAT_B
10216,3,완주군,LOC_B
10217,4,날씨,WTH_B
10218,5,알려주라,-
10219,1,응,-
10220,2,고창군,LOC_B
10221,3,날씨,WTH_B
10222,4,뭐야,-
10223,1,응,-
10224,2,내일,DAT_B
10225,3,전라북도,LOC_B
10226,4,남원시,LOC_B
10227,5,날씨,WTH_B
10228,6,알려줄래,-
10229,1,응,-
10230,2,다음,DAT_B
10231,3,주,DAT_B
10232,4,전주,LOC_B
10233,5,비,WTH_I
10234,6,오려나,-
10235,1,응,-
10236,2,이번,DAT_B
10237,3,주,DAT_B
10238,4,서울,LOC_B
10239,5,눈,WTH_I
10240,6,오니,-
10241,1,응,-
10242,2,이번,DAT_B
10243,3,주,DAT_B
10244,4,대구,LOC_B
10245,5,날씨,WTH_B
10246,6,비,WTH_I
10247,7,오는지,-
10248,8,알려줘,-
10249,1,응,-
10250,2,부산,LOC_B
10251,3,이번,DAT_B
10252,4,주,DAT_B
10253,5,날씨,WTH_B
10254,6,맑은지,-
10255,7,알려줄래,-
10256,1,응,-
10257,2,광주,LOC_B
10258,3,이번,DAT_B
10259,4,주,DAT_B
10260,5,눈,WTH_I
10261,6,오려나,-
10262,1,응,-
10263,2,울산,LOC_B
10264,3,이번,DAT_B
10265,4,주,DAT_B
10266,5,비,WTH_I
10267,6,오니,-
10268,1,응,-
10269,2,이번,DAT_B
10270,3,주,DAT_B
10271,4,인천,LOC_B
10272,5,날씨,WTH_B
10273,6,눈,WTH_I
10274,7,오니,-
10275,1,이번,DAT_B
10276,2,주,DAT_B
10277,3,전주,LOC_B
10278,4,비,WTH_I
10279,5,오는지,-
10280,6,알려줄래,-
10281,7,좀,-
10282,1,이번,DAT_B
10283,2,주,DAT_B
10284,3,강릉,LOC_B
10285,4,맑아,-
10286,5,좀,-
10287,1,이번,DAT_B
10288,2,주,DAT_B
10289,3,속초,LOC_B
10290,4,날씨,WTH_B
10291,5,맑니,-
10292,6,좀,-
10293,1,이번,DAT_B
10294,2,주,DAT_B
10295,3,과천,LOC_B
10296,4,눈,WTH_I
10297,5,오니,-
10298,6,좀,-
10299,1,이번,DAT_B
10300,2,주,DAT_B
10301,3,군산,LOC_B
10302,4,비,WTH_I
10303,5,오니,-
10304,6,좀,-
10305,1,전북,LOC_B
10306,2,군산시,LOC_B
10307,3,날씨,WTH_B
10308,4,좀,-
10309,5,말해주세요,-
10310,6,좀,-
10311,1,오늘,DAT_B
10312,2,순창군,LOC_B
10313,3,날씨,WTH_B
10314,4,알려주라,-
10315,5,좀,-
10316,1,익산,LOC_B
10317,2,날씨,WTH_B
10318,3,뭐야,-
10319,4,좀,-
10320,1,내일,DAT_B
10321,2,전라북도,LOC_B
10322,3,군산,LOC_B
10323,4,날씨,WTH_B
10324,5,알려줄래,-
10325,6,좀,-
10326,1,전북,LOC_B
10327,2,김제,LOC_B
10328,3,날씨,WTH_B
10329,4,좀,-
10330,5,말해주세요,-
10331,6,좀,-
10332,1,오늘,DAT_B
10333,2,김제시,LOC_B
10334,3,날씨,WTH_B
10335,4,알려주라,-
10336,5,좀,-
10337,1,요컨데,-
10338,2,부안,LOC_B
10339,3,날씨,WTH_B
10340,4,뭐야,-
10341,1,즉,-
10342,2,내일,DAT_B
10343,3,전라북도,LOC_B
10344,4,진안,LOC_B
10345,5,날씨,WTH_B
10346,6,알려줄래,-
10347,1,결국,-
10348,2,전북,LOC_B
10349,3,진안군,LOC_B
10350,4,날씨,WTH_B
10351,5,좀,-
10352,6,말해주세요,-
10353,1,결국,-
10354,2,오늘,DAT_B
10355,3,무주군,LOC_B
10356,4,날씨,WTH_B
10357,5,알려주라,-
10358,1,결국,-
10359,2,무주,LOC_B
10360,3,날씨,WTH_B
10361,4,뭐야,-
10362,1,결국,-
10363,2,내일,DAT_B
10364,3,전라북도,LOC_B
10365,4,무주군,LOC_B
10366,5,날씨,WTH_B
10367,6,알려줄래,-
10368,1,결국,-
10369,2,전북,LOC_B
10370,3,진안군,LOC_B
10371,4,날씨,WTH_B
10372,5,좀,-
10373,6,말해주세요,-
10374,1,결국,-
10375,2,오늘,DAT_B
10376,3,무주군,LOC_B
10377,4,날씨,WTH_B
10378,5,알려주라,-
10379,1,결국,-
10380,2,진안,LOC_B
10381,3,날씨,WTH_B
10382,4,뭐야,-
10383,1,결국,-
10384,2,내일,DAT_B
10385,3,전라북도,LOC_B
10386,4,부안군,LOC_B
10387,5,날씨,WTH_B
10388,6,알려줄래,-
10389,1,아니,-
10390,2,전북,LOC_B
10391,3,순창군,LOC_B
10392,4,날씨,WTH_B
10393,5,좀,-
10394,6,말해주세요,-
10395,1,아니,-
10396,2,오늘,DAT_B
10397,3,순창군,LOC_B
10398,4,날씨,WTH_B
10399,5,알려주라,-
10400,1,응,-
10401,2,부안,LOC_B
10402,3,날씨,WTH_B
10403,4,뭐야,-
10404,1,응,-
10405,2,내일,DAT_B
10406,3,전라북도,LOC_B
10407,4,김제시,LOC_B
10408,5,날씨,WTH_B
10409,6,알려줄래,-
10410,1,응,-
10411,2,전북,LOC_B
10412,3,김제,LOC_B
10413,4,날씨,WTH_B
10414,5,좀,-
10415,6,말해주세요,-
10416,1,ㅇㅇ,-
10417,2,오늘,DAT_B
10418,3,익산시,LOC_B
10419,4,날씨,WTH_B
10420,5,알려주라,-
10421,1,ㅇㅇ,-
10422,2,김제,LOC_B
10423,3,날씨,WTH_B
10424,4,뭐야,-
10425,1,ㅇㅇ,-
10426,2,내일,DAT_B
10427,3,전라북도,LOC_B
10428,4,무주군,LOC_B
10429,5,날씨,WTH_B
10430,6,알려줄래,-
10431,1,ㅋ,-
10432,2,임실,LOC_B
10433,3,눈,WTH_I
10434,4,올까,-
10435,1,ㅋㅋㅋ,-
10436,2,영덕,LOC_B
10437,3,우산,-
10438,4,쓸까,-
10439,1,ㅋㅋ,-
10440,2,함평,LOC_B
10441,3,우산,-
10442,4,가져갈까,-
10443,1,ㅋㅋ,-
10444,2,철원,LOC_B
10445,3,비오냐,WTH_I
10446,1,ㅋㅋ,-
10447,2,화천,LOC_B
10448,3,흐리니,ETC_I
10449,1,ㅋㅋㅋ,-
10450,2,목포,LOC_B
10451,3,날씨,WTH_B
10452,4,흐릴까,ETC_I
10453,1,ㅋㅋㅋ,-
10454,2,남양주,LOC_B
10455,3,우산,-
10456,4,챙길까,-
10457,1,ㅋㅋ,-
10458,2,상주,LOC_B
10459,3,맑을까,-
10460,1,ㅋㅋ,-
10461,2,대구,LOC_B
10462,3,우산,-
10463,4,써야,-
10464,5,할까,-
10465,1,ㅋ,-
10466,2,남양주,LOC_B
10467,3,눈,WTH_I
10468,4,오냐,-
10469,1,ㅋㅋ,-
10470,2,원주,LOC_B
10471,3,춥냐,ETC_I
10472,1,ㅋㅋㅋ,-
10473,2,순천,LOC_B
10474,3,눈,WTH_I
10475,4,오냐,-
10476,1,ㅋ,-
10477,2,김천,LOC_B
10478,3,더울까,ETC_I
10479,1,ㅋㅋ,-
10480,2,광명,LOC_B
10481,3,덥니,ETC_I
10482,1,ㅎㅋㅋ,-
10483,2,거창,LOC_B
10484,3,우산,-
10485,4,가져가야하니,-
10486,1,ㅋㅎ,-
10487,2,칠곡,LOC_B
10488,3,날씨,WTH_B
10489,4,맑냐,-
10490,1,ㅎㅋㅋ,-
10491,2,밀양,LOC_B
10492,3,눈,WTH_I
10493,4,오냐,-
10494,1,철원,LOC_B
10495,2,그럼,-
10496,3,날씨,WTH_B
10497,4,맑을까,-
10498,1,영광,LOC_B
10499,2,그럼,-
10500,3,날씨,WTH_B
10501,4,맑을까,-
10502,1,음성,LOC_B
10503,2,그럼,-
10504,3,날씨,WTH_B
10505,4,맑니,-
10506,1,울릉,LOC_B
10507,2,그럼,-
10508,3,날씨,WTH_B
10509,4,춥냐,ETC_I
10510,1,과천,LOC_B
10511,2,그럼,-
10512,3,날씨,WTH_B
10513,4,흐리냐,ETC_I
10514,1,나주,LOC_B
10515,2,그럼,-
10516,3,날씨,WTH_B
10517,4,날씨,WTH_B
10518,1,남양주,LOC_B
10519,2,그럼,-
10520,3,날씨,WTH_B
10521,4,춥냐,ETC_I
10522,1,속초,LOC_B
10523,2,그럼,-
10524,3,날씨,WTH_B
10525,4,날씨,WTH_B
10526,1,청주,LOC_B
10527,2,그럼,-
10528,3,날씨,WTH_B
10529,4,맑니,-
10530,1,금산,LOC_B
10531,2,그럼,-
10532,3,우산,-
10533,4,가져갈까,-
10534,1,고양,LOC_B
10535,2,그럼,-
10536,3,날씨,WTH_B
10537,4,맑냐,-
10538,1,영암,LOC_B
10539,2,그럼,-
10540,3,우산,-
10541,4,챙길까,-
10542,1,고창,LOC_B
10543,2,그럼,-
10544,3,비오냐,WTH_I
10545,1,고양,LOC_B
10546,2,그럼,-
10547,3,비,WTH_I
10548,4,올까,-
10549,1,익산,LOC_B
10550,2,그럼,-
10551,3,날씨,WTH_B
10552,4,어떠니,-
10553,1,구미,LOC_B
10554,2,그럼,-
10555,3,우산,-
10556,4,챙길까,-
10557,1,음,-
10558,2,음성,LOC_B
10559,3,눈,WTH_I
10560,4,올까,-
10561,1,음,-
10562,2,영동,LOC_B
10563,3,날씨,WTH_B
10564,4,어떠냐,-
10565,1,음,-
10566,2,철원,LOC_B
10567,3,날씨,WTH_B
10568,4,추울까,ETC_I
10569,1,음,-
10570,2,경주,LOC_B
10571,3,흐리니,ETC_I
10572,1,음,-
10573,2,철원,LOC_B
10574,3,우산,-
10575,4,가져갈까,-
10576,1,음,-
10577,2,양구,LOC_B
10578,3,흐리니,ETC_I
10579,1,음,-
10580,2,화천,LOC_B
10581,3,날씨,WTH_B
10582,4,맑니,-
10583,1,음,-
10584,2,함안,LOC_B
10585,3,날씨,WTH_B
10586,4,어떠니,-
10587,1,음,-
10588,2,영광,LOC_B
10589,3,흐리냐,ETC_I
10590,1,하,-
10591,2,고흥,LOC_B
10592,3,맑을까,-
10593,1,하,-
10594,2,원주,LOC_B
10595,3,우산,-
10596,4,필요할까,-
10597,1,하,-
10598,2,서천,LOC_B
10599,3,맑을까,-
10600,1,하,-
10601,2,여수,LOC_B
10602,3,더울까,ETC_I
10603,1,하,-
10604,2,진주,LOC_B
10605,3,날씨,WTH_B
10606,4,날씨,WTH_B
10607,1,하,-
10608,2,논산,LOC_B
10609,3,우산,-
10610,4,가져갈까,-
10611,1,하,-
10612,2,의령,LOC_B
10613,3,비오니,WTH_I
10614,1,하,-
10615,2,태백,LOC_B
10616,3,흐리냐,ETC_I
10617,1,하,-
10618,2,신안,LOC_B
10619,3,덥니,ETC_I
10620,1,하,-
10621,2,봉화,LOC_B
10622,3,비오니,WTH_I
10623,1,하,-
10624,2,안산,LOC_B
10625,3,우산,-
10626,4,쓸까,-
10627,1,강릉,LOC_B
10628,2,그럼,-
10629,3,비오니,WTH_I
10630,1,의정부,LOC_B
10631,2,그면,-
10632,3,우산,-
10633,4,써야하니,-
10634,1,목포,LOC_B
10635,2,그면,-
10636,3,비오냐,WTH_I
10637,1,화천,LOC_B
10638,2,ㅋㅋ,-
10639,3,덥니,ETC_I
10640,1,창녕,LOC_B
10641,2,ㅋㅋ,-
10642,3,흐리니,ETC_I
10643,1,김천,LOC_B
10644,2,ㅋㅋ,-
10645,3,우산,-
10646,4,필요하니,-
10647,1,곡성,LOC_B
10648,2,아니,-
10649,3,날씨,WTH_B
10650,4,날씨,WTH_B
10651,1,삼척,LOC_B
10652,2,아니,-
10653,3,우산,-
10654,4,챙겨야,-
10655,5,할까,-
10656,1,울릉,LOC_B
10657,2,혹시,-
10658,3,날씨,WTH_B
10659,4,흐리니,ETC_I
10660,1,장흥,LOC_B
10661,2,혹시,-
10662,3,우산,-
10663,4,가져가야하니,-
