,index,src,tar
121953,2,맛집,FOD_B
121954,3,어디,-
121955,4,?,-
121956,1,갈산동,LOC_B
121957,2,맛집,FOD_B
121958,3,어딨어,-
121959,4,?,-
121960,1,중구,LOC_B
121961,2,맛집,FOD_B
121962,3,알려줘,-
121963,4,?,-
121964,1,동인동1가,LOC_B
121965,2,맛집,FOD_B
121966,3,알려줘,-
121967,4,?,-
121968,1,동인동2가,LOC_B
121969,2,맛집,FOD_B
121970,3,어디야,-
121971,4,?,-
121972,1,동인동3가,LOC_B
121973,2,맛집,FOD_B
121974,3,갈래,-
121975,4,?,-
121976,1,동인동4가,LOC_B
121977,2,맛집,FOD_B
121978,3,갈래,-
121979,4,?,-
121980,1,삼덕동1가,LOC_B
121981,2,맛집,FOD_B
121982,3,어딨어,-
121983,4,?,-
121984,1,삼덕동2가,LOC_B
121985,2,맛집,FOD_B
121986,3,갈래,-
121987,4,?,-
121988,1,삼덕동3가,LOC_B
121989,2,맛집,FOD_B
121990,3,어디,-
121991,4,?,-
121992,1,봉산동,LOC_B
121993,2,맛집,FOD_B
121994,3,갈래,-
121995,4,?,-
121996,1,공평동,LOC_B
121997,2,맛집,FOD_B
121998,3,어디,-
121999,4,?,-
122000,1,문화동,LOC_B
122001,2,맛집,FOD_B
122002,3,어디,-
122003,4,?,-
122004,1,동문동,LOC_B
122005,2,맛집,FOD_B
122006,3,갈래,-
122007,4,?,-
122008,1,동성로2가,LOC_B
122009,2,맛집,FOD_B
122010,3,어디,-
122011,4,?,-
122012,1,동성로3가,LOC_B
122013,2,맛집,FOD_B
122014,3,갈래,-
122015,4,?,-
122016,1,교동,LOC_B
122017,2,맛집,FOD_B
122018,3,어딨어,-
122019,4,?,-
122020,1,완전동,LOC_B
122021,2,맛집,FOD_B
122022,3,알려줘,-
122023,4,?,-
122024,1,용덕동,LOC_B
122025,2,맛집,FOD_B
122026,3,알려줘,-
122027,4,?,-
122028,1,상덕동,LOC_B
122029,2,맛집,FOD_B
122030,3,어딨어,-
122031,4,?,-
122032,1,태평로1가,LOC_B
122033,2,맛집,FOD_B
122034,3,어딨어,-
122035,4,?,-
122036,1,동일동,LOC_B
122037,2,맛집,FOD_B
122038,3,갈래,-
122039,4,?,-
122040,1,남일동,LOC_B
122041,2,맛집,FOD_B
122042,3,알려줘,-
122043,4,?,-
122044,1,사일동,LOC_B
122045,2,맛집,FOD_B
122046,3,어디야,-
122047,4,?,-
122048,1,서성로1가,LOC_B
122049,2,맛집,FOD_B
122050,3,갈래,-
122051,4,?,-
122052,1,인교동,LOC_B
122053,2,맛집,FOD_B
122054,3,갈래,-
122055,4,?,-
122056,1,서야동,LOC_B
122057,2,맛집,FOD_B
122058,3,어디야,-
122059,4,?,-
122060,1,수창동,LOC_B
122061,2,맛집,FOD_B
122062,3,어디,-
122063,4,?,-
122064,1,시장북로,LOC_B
122065,2,맛집,FOD_B
122066,3,갈래,-
122067,4,?,-
122068,1,도원동,LOC_B
122069,2,맛집,FOD_B
122070,3,갈래,-
122071,4,?,-
122072,1,태평로3가,LOC_B
122073,2,맛집,FOD_B
122074,3,어디야,-
122075,4,?,-
122076,1,서문로2가,LOC_B
122077,2,맛집,FOD_B
122078,3,어딨어,-
122079,4,?,-
122080,1,남성로,LOC_B
122081,2,맛집,FOD_B
122082,3,어디야,-
122083,4,?,-
122084,1,계산동1가,LOC_B
122085,2,맛집,FOD_B
122086,3,어딨어,-
122087,4,?,-
122088,1,계산동2가,LOC_B
122089,2,맛집,FOD_B
122090,3,어디야,-
122091,4,?,-
122092,1,하서동,LOC_B
122093,2,맛집,FOD_B
122094,3,갈래,-
122095,4,?,-
122096,1,동산동,LOC_B
122097,2,맛집,FOD_B
122098,3,어딨어,-
122099,4,?,-
122100,1,서성로2가,LOC_B
122101,2,맛집,FOD_B
122102,3,갈래,-
122103,4,?,-
122104,1,종로2가,LOC_B
122105,2,맛집,FOD_B
122106,3,알려줘,-
122107,4,?,-
122108,1,장관동,LOC_B
122109,2,맛집,FOD_B
122110,3,알려줘,-
122111,4,?,-
122112,1,수동,LOC_B
122113,2,맛집,FOD_B
122114,3,어디야,-
122115,4,?,-
122116,1,덕산동,LOC_B
122117,2,맛집,FOD_B
122118,3,어디야,-
122119,4,?,-
122120,1,화전동,LOC_B
122121,2,맛집,FOD_B
122122,3,어딨어,-
122123,4,?,-
122124,1,향촌동,LOC_B
122125,2,맛집,FOD_B
122126,3,알려줘,-
122127,4,?,-
122128,1,북성로1가,LOC_B
122129,2,맛집,FOD_B
122130,3,알려줘,-
122131,4,?,-
122132,1,북성로2가,LOC_B
122133,2,맛집,FOD_B
122134,3,어딨어,-
122135,4,?,-
122136,1,동성로1가,LOC_B
122137,2,맛집,FOD_B
122138,3,갈래,-
122139,4,?,-
122140,1,서문로1가,LOC_B
122141,2,맛집,FOD_B
122142,3,알려줘,-
122143,4,?,-
122144,1,포정동,LOC_B
122145,2,맛집,FOD_B
122146,3,알려줘,-
122147,4,?,-
122148,1,대안동,LOC_B
122149,2,맛집,FOD_B
122150,3,어디,-
122151,4,?,-
122152,1,서내동,LOC_B
122153,2,맛집,FOD_B
122154,3,어디,-
122155,4,?,-
122156,1,북내동,LOC_B
122157,2,맛집,FOD_B
122158,3,어딨어,-
122159,4,?,-
122160,1,태평로2가,LOC_B
122161,2,맛집,FOD_B
122162,3,어디,-
122163,4,?,-
122164,1,종로1가,LOC_B
122165,2,맛집,FOD_B
122166,3,갈래,-
122167,4,?,-
122168,1,전동,LOC_B
122169,2,맛집,FOD_B
122170,3,알려줘,-
122171,4,?,-
122172,1,상서동,LOC_B
122173,2,맛집,FOD_B
122174,3,갈래,-
122175,4,?,-
122176,1,달성동,LOC_B
122177,2,맛집,FOD_B
122178,3,어디야,-
122179,4,?,-
122180,1,대신동,LOC_B
122181,2,맛집,FOD_B
122182,3,알려줘,-
122183,4,?,-
122184,1,남산동,LOC_B
122185,2,맛집,FOD_B
122186,3,어디야,-
122187,4,?,-
122188,1,대봉동,LOC_B
122189,2,맛집,FOD_B
122190,3,어디야,-
122191,4,?,-
122192,1,신암동,LOC_B
122193,2,맛집,FOD_B
122194,3,어디야,-
122195,4,?,-
122196,1,중구,LOC_B
122197,2,맛집,FOD_B
122198,3,어딨어,-
122199,4,?,-
122200,1,신암동,LOC_B
122201,2,맛집,FOD_B
122202,3,알려줘,-
122203,4,?,-
122204,1,신천동,LOC_B
122205,2,맛집,FOD_B
122206,3,알려줘,-
122207,4,?,-
122208,1,효목동,LOC_B
122209,2,맛집,FOD_B
122210,3,어딨어,-
122211,4,?,-
122212,1,평광동,LOC_B
122213,2,맛집,FOD_B
122214,3,알려줘,-
122215,4,?,-
122216,1,도동,LOC_B
122217,2,맛집,FOD_B
122218,3,어디야,-
122219,4,?,-
122220,1,봉무동,LOC_B
122221,2,맛집,FOD_B
122222,3,갈래,-
122223,4,?,-
122224,1,불로동,LOC_B
122225,2,맛집,FOD_B
122226,3,알려줘,-
122227,4,?,-
122228,1,지저동,LOC_B
122229,2,맛집,FOD_B
122230,3,어디,-
122231,4,?,-
122232,1,입석동,LOC_B
122233,2,맛집,FOD_B
122234,3,알려줘,-
122235,4,?,-
122236,1,검사동,LOC_B
122237,2,맛집,FOD_B
122238,3,어디,-
122239,4,?,-
122240,1,방촌동,LOC_B
122241,2,맛집,FOD_B
122242,3,갈래,-
122243,4,?,-
122244,1,둔산동,LOC_B
122245,2,맛집,FOD_B
122246,3,갈래,-
122247,4,?,-
122248,1,부동,LOC_B
122249,2,맛집,FOD_B
122250,3,어딨어,-
122251,4,?,-
122252,1,신평동,LOC_B
122253,2,맛집,FOD_B
122254,3,알려줘,-
122255,4,?,-
122256,1,안심동,LOC_B
122257,2,맛집,FOD_B
122258,3,갈래,-
122259,4,?,-
122260,1,율화동,LOC_B
122261,2,맛집,FOD_B
122262,3,어디야,-
122263,4,?,-
122264,1,신기동,LOC_B
122265,2,맛집,FOD_B
122266,3,갈래,-
122267,4,?,-
122268,1,용계동,LOC_B
122269,2,맛집,FOD_B
122270,3,알려줘,-
122271,4,?,-
122272,1,율암동,LOC_B
122273,2,맛집,FOD_B
122274,3,어딨어,-
122275,4,?,-
122276,1,상매동,LOC_B
122277,2,맛집,FOD_B
122278,3,알려줘,-
122279,4,?,-
122280,1,매여동,LOC_B
122281,2,맛집,FOD_B
122282,3,알려줘,-
122283,4,?,-
122284,1,동내동,LOC_B
122285,2,맛집,FOD_B
122286,3,어디야,-
122287,4,?,-
122288,1,괴전동,LOC_B
122289,2,맛집,FOD_B
122290,3,알려줘,-
122291,4,?,-
122292,1,금강동,LOC_B
122293,2,맛집,FOD_B
122294,3,알려줘,-
122295,4,?,-
122296,1,대림동,LOC_B
122297,2,맛집,FOD_B
122298,3,갈래,-
122299,4,?,-
122300,1,사복동,LOC_B
122301,2,맛집,FOD_B
122302,3,어디야,-
122303,4,?,-
122304,1,숙천동,LOC_B
122305,2,맛집,FOD_B
122306,3,갈래,-
122307,4,?,-
122308,1,내곡동,LOC_B
122309,2,맛집,FOD_B
122310,3,어디야,-
122311,4,?,-
122312,1,동호동,LOC_B
122313,2,맛집,FOD_B
122314,3,어디,-
122315,4,?,-
122316,1,서호동,LOC_B
122317,2,맛집,FOD_B
122318,3,어디야,-
122319,4,?,-
122320,1,각산동,LOC_B
122321,2,맛집,FOD_B
122322,3,어디,-
122323,4,?,-
122324,1,능성동,LOC_B
122325,2,맛집,FOD_B
122326,3,어디,-
122327,4,?,-
122328,1,진안동,LOC_B
122329,2,맛집,FOD_B
122330,3,갈래,-
122331,4,?,-
122332,1,도학동,LOC_B
122333,2,맛집,FOD_B
122334,3,알려줘,-
122335,4,?,-
122336,1,백안동,LOC_B
122337,2,맛집,FOD_B
122338,3,어디,-
122339,4,?,-
122340,1,미곡동,LOC_B
122341,2,맛집,FOD_B
122342,3,어딨어,-
122343,4,?,-
122344,1,용수동,LOC_B
122345,2,맛집,FOD_B
122346,3,어딨어,-
122347,4,?,-
122348,1,신무동,LOC_B
122349,2,맛집,FOD_B
122350,3,어딨어,-
122351,4,?,-
122352,1,미대동,LOC_B
122353,2,맛집,FOD_B
122354,3,어디야,-
122355,4,?,-
122356,1,내동,LOC_B
122357,2,맛집,FOD_B
122358,3,어디,-
122359,4,?,-
122360,1,지묘동,LOC_B
122361,2,맛집,FOD_B
122362,3,어디야,-
122363,4,?,-
122364,1,연경동,LOC_B
122365,2,맛집,FOD_B
122366,3,갈래,-
122367,4,?,-
122368,1,덕곡동,LOC_B
122369,2,맛집,FOD_B
122370,3,어디야,-
122371,4,?,-
122372,1,송정동,LOC_B
122373,2,맛집,FOD_B
122374,3,어딨어,-
122375,4,?,-
122376,1,신용동,LOC_B
122377,2,맛집,FOD_B
122378,3,어딨어,-
122379,4,?,-
122380,1,중대동,LOC_B
122381,2,맛집,FOD_B
122382,3,어디야,-
122383,4,?,-
122384,1,황청동,LOC_B
122385,2,맛집,FOD_B
122386,3,어디,-
122387,4,?,-
122388,1,범어동,LOC_B
122389,2,맛집,FOD_B
122390,3,갈래,-
122391,4,?,-
122392,1,만촌동,LOC_B
122393,2,맛집,FOD_B
122394,3,어디,-
122395,4,?,-
122396,1,범물동,LOC_B
122397,2,맛집,FOD_B
122398,3,어디야,-
122399,4,?,-
122400,1,수성동1가,LOC_B
122401,2,맛집,FOD_B
122402,3,알려줘,-
122403,4,?,-
122404,1,수성동2가,LOC_B
122405,2,맛집,FOD_B
122406,3,어디야,-
122407,4,?,-
122408,1,수성동3가,LOC_B
122409,2,맛집,FOD_B
122410,3,알려줘,-
122411,4,?,-
122412,1,수성동4가,LOC_B
122413,2,맛집,FOD_B
122414,3,알려줘,-
122415,4,?,-
122416,1,중동,LOC_B
122417,2,맛집,FOD_B
122418,3,갈래,-
122419,4,?,-
122420,1,상동,LOC_B
122421,2,맛집,FOD_B
122422,3,어디야,-
122423,4,?,-
122424,1,파동,LOC_B
122425,2,맛집,FOD_B
122426,3,갈래,-
122427,4,?,-
122428,1,두산동,LOC_B
122429,2,맛집,FOD_B
122430,3,갈래,-
122431,4,?,-
122432,1,지산동,LOC_B
122433,2,맛집,FOD_B
122434,3,어디,-
122435,4,?,-
122436,1,황천동,LOC_B
122437,2,맛집,FOD_B
122438,3,갈래,-
122439,4,?,-
122440,1,황금동,LOC_B
122441,2,맛집,FOD_B
122442,3,알려줘,-
122443,4,?,-
122444,1,서구,LOC_B
122445,2,맛집,FOD_B
122446,3,어디야,-
122447,4,?,-
122448,1,성당동,LOC_B
122449,2,맛집,FOD_B
122450,3,어디야,-
122451,4,?,-
122452,1,내당동,LOC_B
122453,2,맛집,FOD_B
122454,3,갈래,-
122455,4,?,-
122456,1,비산동,LOC_B
122457,2,맛집,FOD_B
122458,3,어디야,-
122459,4,?,-
122460,1,평리동,LOC_B
122461,2,맛집,FOD_B
122462,3,갈래,-
122463,4,?,-
122464,1,상리동,LOC_B
122465,2,맛집,FOD_B
122466,3,알려줘,-
122467,4,?,-
122468,1,중리동,LOC_B
122469,2,맛집,FOD_B
122470,3,어디야,-
122471,4,?,-
122472,1,이현동,LOC_B
122473,2,맛집,FOD_B
122474,3,알려줘,-
122475,4,?,-
122476,1,원대동1가,LOC_B
122477,2,맛집,FOD_B
122478,3,어딨어,-
122479,4,?,-
122480,1,원대동2가,LOC_B
122481,2,맛집,FOD_B
122482,3,어디야,-
122483,4,?,-
122484,1,원대동3가,LOC_B
122485,2,맛집,FOD_B
122486,3,어딨어,-
122487,4,?,-
122488,1,장동,LOC_B
122489,2,맛집,FOD_B
122490,3,어디,-
122491,4,?,-
122492,1,장기동,LOC_B
122493,2,맛집,FOD_B
122494,3,어딨어,-
122495,4,?,-
122496,1,용산동,LOC_B
122497,2,맛집,FOD_B
122498,3,어딨어,-
122499,4,?,-
122500,1,감삼동,LOC_B
122501,2,맛집,FOD_B
122502,3,어딨어,-
122503,4,?,-
122504,1,죽전동,LOC_B
122505,2,맛집,FOD_B
122506,3,갈래,-
122507,4,?,-
122508,1,이곡동,LOC_B
122509,2,맛집,FOD_B
122510,3,어디야,-
122511,4,?,-
122512,1,파산동,LOC_B
122513,2,맛집,FOD_B
122514,3,어딨어,-
122515,4,?,-
122516,1,호림동,LOC_B
122517,2,맛집,FOD_B
122518,3,갈래,-
122519,4,?,-
122520,1,파호동,LOC_B
122521,2,맛집,FOD_B
122522,3,어디,-
122523,4,?,-
122524,1,갈산동,LOC_B
122525,2,맛집,FOD_B
122526,3,알려줘,-
122527,4,?,-
122528,1,신당동,LOC_B
122529,2,맛집,FOD_B
122530,3,어디야,-
122531,4,?,-
122532,1,본리동,LOC_B
122533,2,맛집,FOD_B
122534,3,갈래,-
122535,4,?,-
122536,1,원대동4가,LOC_B
122537,2,맛집,FOD_B
122538,3,어디야,-
122539,4,?,-
122540,1,원대동5가,LOC_B
122541,2,맛집,FOD_B
122542,3,어딨어,-
122543,4,?,-
122544,1,원대동6가,LOC_B
122545,2,맛집,FOD_B
122546,3,어딨어,-
122547,4,?,-
122548,1,원대동,LOC_B
122549,2,맛집,FOD_B
122550,3,어디야,-
122551,4,?,-
122552,1,노곡동,LOC_B
122553,2,맛집,FOD_B
122554,3,알려줘,-
122555,4,?,-
122556,1,조야동,LOC_B
122557,2,맛집,FOD_B
122558,3,어딨어,-
122559,4,?,-
122560,1,남구,LOC_B
122561,2,맛집,FOD_B
122562,3,갈래,-
122563,4,?,-
122564,1,이천동,LOC_B
122565,2,맛집,FOD_B
122566,3,알려줘,-
122567,4,?,-
122568,1,봉덕동,LOC_B
122569,2,맛집,FOD_B
122570,3,어디야,-
122571,4,?,-
122572,1,대명동,LOC_B
122573,2,맛집,FOD_B
122574,3,어디야,-
122575,4,?,-
122576,1,월성동,LOC_B
122577,2,맛집,FOD_B
122578,3,어딨어,-
122579,4,?,-
122580,1,대천동,LOC_B
122581,2,맛집,FOD_B
122582,3,어딨어,-
122583,4,?,-
122584,1,월암동,LOC_B
122585,2,맛집,FOD_B
122586,3,갈래,-
122587,4,?,-
122588,1,상인동,LOC_B
122589,2,맛집,FOD_B
122590,3,알려줘,-
122591,4,?,-
122592,1,도원동,LOC_B
122593,2,맛집,FOD_B
122594,3,어디야,-
122595,4,?,-
122596,1,진천동,LOC_B
122597,2,맛집,FOD_B
122598,3,알려줘,-
122599,4,?,-
122600,1,대곡동,LOC_B
122601,2,맛집,FOD_B
122602,3,어딨어,-
122603,4,?,-
122604,1,유천동,LOC_B
122605,2,맛집,FOD_B
122606,3,갈래,-
122607,4,?,-
122608,1,송현동,LOC_B
122609,2,맛집,FOD_B
122610,3,갈래,-
122611,4,?,-
122612,1,남산동,LOC_B
122613,2,맛집,FOD_B
122614,3,어디야,-
122615,4,?,-
122616,1,대봉동,LOC_B
122617,2,맛집,FOD_B
122618,3,알려줘,-
122619,4,?,-
122620,1,북구,LOC_B
122621,2,맛집,FOD_B
122622,3,알려줘,-
122623,4,?,-
122624,1,고성동1가,LOC_B
122625,2,맛집,FOD_B
122626,3,어디야,-
122627,4,?,-
122628,1,고성동2가,LOC_B
122629,2,맛집,FOD_B
122630,3,어디야,-
122631,4,?,-
122632,1,고성동3가,LOC_B
122633,2,맛집,FOD_B
122634,3,어디,-
122635,4,?,-
122636,1,칠성동1가,LOC_B
122637,2,맛집,FOD_B
122638,3,갈래,-
122639,4,?,-
122640,1,칠성동2가,LOC_B
122641,2,맛집,FOD_B
122642,3,알려줘,-
122643,4,?,-
122644,1,침산동,LOC_B
122645,2,맛집,FOD_B
122646,3,어딨어,-
122647,4,?,-
122648,1,노원동3가,LOC_B
122649,2,맛집,FOD_B
122650,3,어딨어,-
122651,4,?,-
122652,1,산격동,LOC_B
122653,2,맛집,FOD_B
122654,3,어디,-
122655,4,?,-
122656,1,대현동,LOC_B
122657,2,맛집,FOD_B
122658,3,어디야,-
122659,4,?,-
122660,1,동변동,LOC_B
122661,2,맛집,FOD_B
122662,3,알려줘,-
122663,4,?,-
122664,1,서변동,LOC_B
122665,2,맛집,FOD_B
122666,3,어딨어,-
122667,4,?,-
122668,1,관음동,LOC_B
122669,2,맛집,FOD_B
122670,3,알려줘,-
122671,4,?,-
122672,1,사수동,LOC_B
122673,2,맛집,FOD_B
122674,3,어디야,-
122675,4,?,-
122676,1,동천동,LOC_B
122677,2,맛집,FOD_B
122678,3,어딨어,-
122679,4,?,-
122680,1,읍내동,LOC_B
122681,2,맛집,FOD_B
122682,3,어디,-
122683,4,?,-
122684,1,학정동,LOC_B
122685,2,맛집,FOD_B
122686,3,갈래,-
122687,4,?,-
122688,1,도남동,LOC_B
122689,2,맛집,FOD_B
122690,3,알려줘,-
122691,4,?,-
122692,1,태평로3가,LOC_B
122693,2,맛집,FOD_B
122694,3,갈래,-
122695,4,?,-
122696,1,태평로4가,LOC_B
122697,2,맛집,FOD_B
122698,3,알려줘,-
122699,4,?,-
122700,1,태평로5가,LOC_B
122701,2,맛집,FOD_B
122702,3,갈래,-
122703,4,?,-
122704,1,태평로6가,LOC_B
122705,2,맛집,FOD_B
122706,3,알려줘,-
122707,4,?,-
122708,1,검단동,LOC_B
122709,2,맛집,FOD_B
122710,3,어디야,-
122711,4,?,-
122712,1,복현동,LOC_B
122713,2,맛집,FOD_B
122714,3,갈래,-
122715,4,?,-
122716,1,노곡동,LOC_B
122717,2,맛집,FOD_B
122718,3,어딨어,-
122719,4,?,-
122720,1,조야동,LOC_B
122721,2,맛집,FOD_B
122722,3,알려줘,-
122723,4,?,-
122724,1,노원동1가,LOC_B
122725,2,맛집,FOD_B
122726,3,갈래,-
122727,4,?,-
122728,1,노원동2가,LOC_B
122729,2,맛집,FOD_B
122730,3,어디,-
122731,4,?,-
122732,1,수성구,LOC_B
122733,2,맛집,FOD_B
122734,3,어디야,-
122735,4,?,-
122736,1,범어동,LOC_B
122737,2,맛집,FOD_B
122738,3,어딨어,-
122739,4,?,-
122740,1,만촌동,LOC_B
122741,2,맛집,FOD_B
122742,3,어디야,-
122743,4,?,-
122744,1,황금동,LOC_B
122745,2,맛집,FOD_B
122746,3,어딨어,-
122747,4,?,-
122748,1,중동,LOC_B
122749,2,맛집,FOD_B
122750,3,알려줘,-
122751,4,?,-
122752,1,상동,LOC_B
122753,2,맛집,FOD_B
122754,3,어디,-
122755,4,?,-
122756,1,파동,LOC_B
122757,2,맛집,FOD_B
122758,3,어디,-
122759,4,?,-
122760,1,두산동,LOC_B
122761,2,맛집,FOD_B
122762,3,갈래,-
122763,4,?,-
122764,1,지산동,LOC_B
122765,2,맛집,FOD_B
122766,3,어디야,-
122767,4,?,-
122768,1,범물동,LOC_B
122769,2,맛집,FOD_B
122770,3,어디,-
122771,4,?,-
122772,1,성동,LOC_B
122773,2,맛집,FOD_B
122774,3,어디야,-
122775,4,?,-
122776,1,매호동,LOC_B
122777,2,맛집,FOD_B
122778,3,갈래,-
122779,4,?,-
122780,1,사월동,LOC_B
122781,2,맛집,FOD_B
122782,3,갈래,-
122783,4,?,-
122784,1,신매동,LOC_B
122785,2,맛집,FOD_B
122786,3,알려줘,-
122787,4,?,-
122788,1,노변동,LOC_B
122789,2,맛집,FOD_B
122790,3,어디야,-
122791,4,?,-
122792,1,욱수동,LOC_B
122793,2,맛집,FOD_B
122794,3,어디,-
122795,4,?,-
122796,1,시지동,LOC_B
122797,2,맛집,FOD_B
122798,3,갈래,-
122799,4,?,-
122800,1,내관동,LOC_B
122801,2,맛집,FOD_B
122802,3,어딨어,-
122803,4,?,-
122804,1,삼덕동,LOC_B
122805,2,맛집,FOD_B
122806,3,알려줘,-
122807,4,?,-
122808,1,연호동,LOC_B
122809,2,맛집,FOD_B
122810,3,어디야,-
122811,4,?,-
122812,1,이천동,LOC_B
122813,2,맛집,FOD_B
122814,3,어딨어,-
122815,4,?,-
122816,1,가천동,LOC_B
122817,2,맛집,FOD_B
122818,3,갈래,-
122819,4,?,-
122820,1,고모동,LOC_B
122821,2,맛집,FOD_B
122822,3,알려줘,-
122823,4,?,-
122824,1,수성동1가,LOC_B
122825,2,맛집,FOD_B
122826,3,어디,-
122827,4,?,-
122828,1,수성동2가,LOC_B
122829,2,맛집,FOD_B
122830,3,어디야,-
122831,4,?,-
122832,1,수성동3가,LOC_B
122833,2,맛집,FOD_B
122834,3,갈래,-
122835,4,?,-
122836,1,수성동4가,LOC_B
122837,2,맛집,FOD_B
122838,3,어디야,-
122839,4,?,-
122840,1,신안동시,LOC_B
122841,2,맛집,FOD_B
122842,3,갈래,-
122843,4,?,-
122844,1,서부동,LOC_B
122845,2,맛집,FOD_B
122846,3,어디,-
122847,4,?,-
122848,1,북문동,LOC_B
122849,2,맛집,FOD_B
122850,3,갈래,-
122851,4,?,-
122852,1,삼산동,LOC_B
122853,2,맛집,FOD_B
122854,3,갈래,-
122855,4,?,-
122856,1,목성동,LOC_B
122857,2,맛집,FOD_B
122858,3,알려줘,-
122859,4,?,-
122860,1,화성동,LOC_B
122861,2,맛집,FOD_B
122862,3,알려줘,-
122863,4,?,-
122864,1,명륜동,LOC_B
122865,2,맛집,FOD_B
122866,3,갈래,-
122867,4,?,-
122868,1,신안동,LOC_B
122869,2,맛집,FOD_B
122870,3,어디야,-
122871,4,?,-
122872,1,율세동,LOC_B
122873,2,맛집,FOD_B
122874,3,갈래,-
122875,4,?,-
122876,1,옥정동,LOC_B
122877,2,맛집,FOD_B
122878,3,갈래,-
122879,4,?,-
122880,1,법흥동,LOC_B
122881,2,맛집,FOD_B
122882,3,어딨어,-
122883,4,?,-
122884,1,신세동,LOC_B
122885,2,맛집,FOD_B
122886,3,알려줘,-
122887,4,?,-
122888,1,용상동,LOC_B
122889,2,맛집,FOD_B
122890,3,갈래,-
122891,4,?,-
122892,1,성곡동,LOC_B
122893,2,맛집,FOD_B
122894,3,어디,-
122895,4,?,-
122896,1,석동동,LOC_B
122897,2,맛집,FOD_B
122898,3,알려줘,-
122899,4,?,-
122900,1,동부동,LOC_B
122901,2,맛집,FOD_B
122902,3,갈래,-
122903,4,?,-
122904,1,운흥동,LOC_B
122905,2,맛집,FOD_B
122906,3,갈래,-
122907,4,?,-
122908,1,동문동,LOC_B
122909,2,맛집,FOD_B
122910,3,알려줘,-
122911,4,?,-
122912,1,남문동,LOC_B
122913,2,맛집,FOD_B
122914,3,어디,-
122915,4,?,-
122916,1,남부동,LOC_B
122917,2,맛집,FOD_B
122918,3,어디야,-
122919,4,?,-
122920,1,천리동,LOC_B
122921,2,맛집,FOD_B
122922,3,어디야,-
122923,4,?,-
122924,1,안흥동,LOC_B
122925,2,맛집,FOD_B
122926,3,알려줘,-
122927,4,?,-
122928,1,대석동,LOC_B
122929,2,맛집,FOD_B
122930,3,갈래,-
122931,4,?,-
122932,1,옥야동,LOC_B
122933,2,맛집,FOD_B
122934,3,알려줘,-
122935,4,?,-
122936,1,광석동,LOC_B
122937,2,맛집,FOD_B
122938,3,어딨어,-
122939,4,?,-
122940,1,당북동,LOC_B
122941,2,맛집,FOD_B
122942,3,어디,-
122943,4,?,-
122944,1,태화동,LOC_B
122945,2,맛집,FOD_B
122946,3,어딨어,-
122947,4,?,-
122948,1,법상동,LOC_B
122949,2,맛집,FOD_B
122950,3,알려줘,-
122951,4,?,-
122952,1,금곡동,LOC_B
122953,2,맛집,FOD_B
122954,3,어디,-
122955,4,?,-
122956,1,평화동,LOC_B
122957,2,맛집,FOD_B
122958,3,어디,-
122959,4,?,-
122960,1,안기동,LOC_B
122961,2,맛집,FOD_B
122962,3,어디야,-
122963,4,?,-
122964,1,운안동,LOC_B
122965,2,맛집,FOD_B
122966,3,어딨어,-
122967,4,?,-
122968,1,이천동,LOC_B
122969,2,맛집,FOD_B
122970,3,알려줘,-
122971,4,?,-
122972,1,안막동,LOC_B
122973,2,맛집,FOD_B
122974,3,어디야,-
122975,4,?,-
122976,1,상아동,LOC_B
122977,2,맛집,FOD_B
122978,3,어딨어,-
122979,4,?,-
122980,1,옥동,LOC_B
122981,2,맛집,FOD_B
122982,3,어디야,-
122983,4,?,-
122984,1,송현동,LOC_B
122985,2,맛집,FOD_B
122986,3,어딨어,-
122987,4,?,-
122988,1,노하동,LOC_B
122989,2,맛집,FOD_B
122990,3,알려줘,-
122991,4,?,-
122992,1,송천동,LOC_B
122993,2,맛집,FOD_B
122994,3,어디야,-
122995,4,?,-
122996,1,수상동,LOC_B
122997,2,맛집,FOD_B
122998,3,어디,-
122999,4,?,-
123000,1,수하동,LOC_B
123001,2,맛집,FOD_B
123002,3,어디,-
123003,4,?,-
123004,1,정상동,LOC_B
123005,2,맛집,FOD_B
123006,3,알려줘,-
123007,4,?,-
123008,1,정하동,LOC_B
123009,2,맛집,FOD_B
123010,3,갈래,-
123011,4,?,-
123012,1,석동동,LOC_B
123013,2,맛집,FOD_B
123014,3,갈래,-
123015,4,?,-
123016,1,영주군,LOC_B
123017,2,맛집,FOD_B
123018,3,갈래,-
123019,4,?,-
123020,1,풍기읍,LOC_B
123021,2,맛집,FOD_B
123022,3,어디,-
123023,4,?,-
123024,1,성내동,LOC_B
123025,2,맛집,FOD_B
123026,3,어디,-
123027,4,?,-
123028,1,동부동,LOC_B
123029,2,맛집,FOD_B
123030,3,어디야,-
123031,4,?,-
123032,1,서부동,LOC_B
123033,2,맛집,FOD_B
123034,3,어디야,-
123035,4,?,-
123036,1,창락동,LOC_B
123037,2,맛집,FOD_B
123038,3,어딨어,-
123039,4,?,-
123040,1,금계동,LOC_B
123041,2,맛집,FOD_B
123042,3,알려줘,-
123043,4,?,-
123044,1,백동,LOC_B
123045,2,맛집,FOD_B
123046,3,갈래,-
123047,4,?,-
123048,1,교촌동,LOC_B
123049,2,맛집,FOD_B
123050,3,갈래,-
123051,4,?,-
123052,1,백신동,LOC_B
123053,2,맛집,FOD_B
123054,3,어디야,-
123055,4,?,-
