,index,src,tar
6858,3,좀,-
6859,4,알려줘,-
6860,1,오늘의,DAT_B
6861,2,경제,NWS_I
6862,3,뉴스는,NWS_B
6863,4,알려줘.,-
6864,1,어제의,DAT_B
6865,2,IT/과학,NWS_I
6866,3,뉴스,NWS_B
6867,4,알려줘.,-
6868,1,정치,NWS_I
6869,2,뉴스는,NWS_B
6870,3,새로,-
6871,4,나온거,-
6872,5,있어?,-
6873,1,오늘의,DAT_B
6874,2,생활/문화,NWS_I
6875,3,뉴스는,NWS_B
6876,4,머가,-
6877,5,있어?,-
6878,1,어제의,DAT_B
6879,2,IT,NWS_I
6880,3,뉴스,NWS_B
6881,1,오늘의,DAT_B
6882,2,생활,NWS_I
6883,3,뉴스,NWS_B
6884,1,오늘의,DAT_B
6885,2,생활/문화,NWS_I
6886,3,뉴스는,NWS_B
6887,4,좀,-
6888,5,알려줘,-
6889,1,세계,NWS_I
6890,2,뉴스,NWS_B
6891,3,머가,-
6892,4,있어?,-
6893,1,어제의,DAT_B
6894,2,생활/문화,NWS_I
6895,3,뉴스,NWS_B
6896,4,좀,-
6897,5,알려줘,-
6898,1,IT/과학,NWS_I
6899,2,뉴스는,NWS_B
6900,3,머가,-
6901,4,있어?,-
6902,1,어제의,DAT_B
6903,2,IT/과학,NWS_I
6904,3,뉴스,NWS_B
6905,4,머가,-
6906,5,있어?,-
6907,1,어제의,DAT_B
6908,2,문화,NWS_I
6909,3,뉴스,NWS_B
6910,4,좀,-
6911,1,어제의,DAT_B
6912,2,문화,NWS_I
6913,3,뉴스는,NWS_B
6914,4,좀,-
6915,5,알려줘,-
6916,1,사회,NWS_I
6917,2,뉴스,NWS_B
6918,3,좀,-
6919,4,알려줘,-
6920,1,오늘의,DAT_B
6921,2,문화,NWS_I
6922,3,뉴스,NWS_B
6923,1,어제의,DAT_B
6924,2,경제,NWS_I
6925,3,뉴스는,NWS_B
6926,4,머가,-
6927,5,있어?,-
6928,1,어제의,DAT_B
6929,2,사회,NWS_I
6930,3,뉴스,NWS_B
6931,1,오늘의,DAT_B
6932,2,세계,NWS_I
6933,3,뉴스는,NWS_B
6934,1,사회,NWS_I
6935,2,뉴스,NWS_B
6936,3,새로,-
6937,4,나온거,-
6938,5,있어?,-
6939,1,어제의,DAT_B
6940,2,경제,NWS_I
6941,3,뉴스,NWS_B
6942,4,좀,-
6943,5,알려줘,-
6944,1,생활,NWS_I
6945,2,뉴스는,NWS_B
6946,3,좀,-
6947,4,알려줘,-
6948,1,오늘의,DAT_B
6949,2,경제,NWS_I
6950,3,뉴스는,NWS_B
6951,4,좀,-
6952,5,알려줘,-
6953,1,어제의,DAT_B
6954,2,IT/과학,NWS_I
6955,3,뉴스,NWS_B
6956,4,알려줘.,-
6957,1,과학,NWS_I
6958,2,뉴스는,NWS_B
6959,3,좀,-
6960,1,어제의,DAT_B
6961,2,정치,NWS_I
6962,3,뉴스는,NWS_B
6963,4,알려줘.,-
6964,1,경제,NWS_I
6965,2,뉴스,NWS_B
6966,3,머가,-
6967,4,있어?,-
6968,1,오늘의,DAT_B
6969,2,문화,NWS_I
6970,3,뉴스는,NWS_B
6971,1,문화,NWS_I
6972,2,뉴스는,NWS_B
6973,3,머가,-
6974,4,있어?,-
6975,1,어제의,DAT_B
6976,2,생활/문화,NWS_I
6977,3,뉴스,NWS_B
6978,4,머머,-
6979,5,있어?,-
6980,1,어제의,DAT_B
6981,2,사회,NWS_I
6982,3,뉴스,NWS_B
6983,4,머머,-
6984,5,있어?,-
6985,1,오늘의,DAT_B
6986,2,문화,NWS_I
6987,3,뉴스는,NWS_B
6988,4,머머,-
6989,5,있어?,-
6990,1,생활/문화,NWS_I
6991,2,뉴스는,NWS_B
6992,3,새로,-
6993,4,나온거,-
6994,5,있어?,-
6995,1,IT/과학,NWS_I
6996,2,뉴스는,NWS_B
6997,3,좀,-
6998,4,알려줘,-
6999,1,오늘의,DAT_B
7000,2,IT/과학,NWS_I
7001,3,뉴스,NWS_B
7002,4,좀,-
7003,1,어제의,DAT_B
7004,2,문화,NWS_I
7005,3,뉴스는,NWS_B
7006,1,IT,NWS_I
7007,2,뉴스는,NWS_B
7008,3,새로,-
7009,4,나온거,-
7010,5,있어?,-
7011,1,경제,NWS_I
7012,2,뉴스,NWS_B
7013,3,좀,-
7014,1,오늘의,DAT_B
7015,2,사회,NWS_I
7016,3,뉴스는,NWS_B
7017,4,알려줘.,-
7018,1,어제의,DAT_B
7019,2,IT,NWS_I
7020,3,뉴스는,NWS_B
7021,4,새로,-
7022,5,나온거,-
7023,6,있어?,-
7024,1,오늘의,DAT_B
7025,2,생활/문화,NWS_I
7026,3,뉴스는,NWS_B
7027,4,알려줘.,-
7028,1,과학,NWS_I
7029,2,뉴스는,NWS_B
7030,3,알려줘.,-
7031,1,오늘의,DAT_B
7032,2,뉴스,NWS_B
7033,3,알려줘.,-
7034,1,어제의,DAT_B
7035,2,사회,NWS_I
7036,3,뉴스는,NWS_B
7037,4,좀,-
7038,5,알려줘,-
7039,1,어제의,DAT_B
7040,2,세계,NWS_I
7041,3,뉴스,NWS_B
7042,4,머머,-
7043,5,있어?,-
7044,1,오늘의,DAT_B
7045,2,생활/문화,NWS_I
7046,3,뉴스,NWS_B
7047,4,알려줘.,-
7048,1,어제의,DAT_B
7049,2,경제,NWS_I
7050,3,뉴스는,NWS_B
7051,1,생활,NWS_I
7052,2,뉴스,NWS_B
7053,1,오늘의,DAT_B
7054,2,사회,NWS_I
7055,3,뉴스,NWS_B
7056,4,머머,-
7057,5,있어?,-
7058,1,오늘의,DAT_B
7059,2,문화,NWS_I
7060,3,뉴스는,NWS_B
7061,4,좀,-
7062,5,알려줘,-
7063,1,세계,NWS_I
7064,2,뉴스는,NWS_B
7065,1,IT/과학,NWS_I
7066,2,뉴스는,NWS_B
7067,1,과학,NWS_I
7068,2,뉴스,NWS_B
7069,3,좀,-
7070,4,알려줘,-
7071,1,어제의,DAT_B
7072,2,사회,NWS_I
7073,3,뉴스는,NWS_B
7074,4,머머,-
7075,5,있어?,-
7076,1,어제의,DAT_B
7077,2,IT,NWS_I
7078,3,뉴스,NWS_B
7079,4,머머,-
7080,5,있어?,-
7081,1,생활,NWS_I
7082,2,뉴스는,NWS_B
7083,3,좀,-
7084,1,생활/문화,NWS_I
7085,2,뉴스,NWS_B
7086,3,머가,-
7087,4,있어?,-
7088,1,오늘의,DAT_B
7089,2,문화,NWS_I
7090,3,뉴스,NWS_B
7091,4,알려줘.,-
7092,1,오늘의,DAT_B
7093,2,정치,NWS_I
7094,3,뉴스는,NWS_B
7095,4,좀,-
7096,1,오늘의,DAT_B
7097,2,생활/문화,NWS_I
7098,3,뉴스,NWS_B
7099,4,알려줘.,-
7100,1,사회,NWS_I
7101,2,뉴스,NWS_B
7102,3,머머,-
7103,4,있어?,-
7104,1,오늘의,DAT_B
7105,2,생활,NWS_I
7106,3,뉴스는,NWS_B
7107,1,오늘의,DAT_B
7108,2,사회,NWS_I
7109,3,뉴스,NWS_B
7110,4,새로,-
7111,5,나온거,-
7112,6,있어?,-
7113,1,생활/문화,NWS_I
7114,2,뉴스는,NWS_B
7115,3,새로,-
7116,4,나온거,-
7117,5,있어?,-
7118,1,어제의,DAT_B
7119,2,경제,NWS_I
7120,3,뉴스,NWS_B
7121,4,알려줘.,-
7122,1,어제의,DAT_B
7123,2,정치,NWS_I
7124,3,뉴스,NWS_B
7125,4,새로,-
7126,5,나온거,-
7127,6,있어?,-
7128,1,경제,NWS_I
7129,2,뉴스는,NWS_B
7130,3,좀,-
7131,1,어제의,DAT_B
7132,2,뉴스는,NWS_B
7133,1,생활/문화,NWS_I
7134,2,뉴스,NWS_B
7135,3,머머,-
7136,4,있어?,-
7137,1,오늘의,DAT_B
7138,2,IT,NWS_I
7139,3,뉴스,NWS_B
7140,4,새로,-
7141,5,나온거,-
7142,6,있어?,-
7143,1,생활,NWS_I
7144,2,뉴스,NWS_B
7145,3,머가,-
7146,4,있어?,-
7147,1,오늘의,DAT_B
7148,2,IT,NWS_I
7149,3,뉴스,NWS_B
7150,4,머가,-
7151,5,있어?,-
7152,1,어제의,DAT_B
7153,2,사회,NWS_I
7154,3,뉴스,NWS_B
7155,1,어제의,DAT_B
7156,2,생활/문화,NWS_I
7157,3,뉴스,NWS_B
7158,4,좀,-
7159,1,사회,NWS_I
7160,2,뉴스,NWS_B
7161,3,좀,-
7162,1,오늘의,DAT_B
7163,2,정치,NWS_I
7164,3,뉴스,NWS_B
7165,4,알려줘.,-
7166,1,어제의,DAT_B
7167,2,생활/문화,NWS_I
7168,3,뉴스,NWS_B
7169,4,새로,-
7170,5,나온거,-
7171,6,있어?,-
7172,1,어제의,DAT_B
7173,2,세계,NWS_I
7174,3,뉴스,NWS_B
7175,1,사회,NWS_I
7176,2,뉴스는,NWS_B
7177,3,머가,-
7178,4,있어?,-
7179,1,어제의,DAT_B
7180,2,IT,NWS_I
7181,3,뉴스는,NWS_B
7182,4,좀,-
7183,1,오늘의,DAT_B
7184,2,문화,NWS_I
7185,3,뉴스,NWS_B
7186,4,좀,-
7187,5,알려줘,-
7188,1,오늘의,DAT_B
7189,2,IT,NWS_I
7190,3,뉴스,NWS_B
7191,4,좀,-
7192,5,알려줘,-
7193,1,오늘의,DAT_B
7194,2,IT/과학,NWS_I
7195,3,뉴스,NWS_B
7196,4,새로,-
7197,5,나온거,-
7198,6,있어?,-
7199,1,생활/문화,NWS_I
7200,2,뉴스는,NWS_B
7201,3,새로,-
7202,4,나온거,-
7203,5,있어?,-
7204,1,어제의,DAT_B
7205,2,경제,NWS_I
7206,3,뉴스는,NWS_B
7207,4,좀,-
7208,1,어제의,DAT_B
7209,2,경제,NWS_I
7210,3,뉴스는,NWS_B
7211,1,뉴스는,NWS_B
7212,2,알려줘.,-
7213,1,오늘의,DAT_B
7214,2,생활,NWS_I
7215,3,뉴스는,NWS_B
7216,4,좀,-
7217,1,어제의,DAT_B
7218,2,생활/문화,NWS_I
7219,3,뉴스,NWS_B
7220,4,머가,-
7221,5,있어?,-
7222,1,오늘의,DAT_B
7223,2,정치,NWS_I
7224,3,뉴스,NWS_B
7225,4,머가,-
7226,5,있어?,-
7227,1,어제의,DAT_B
7228,2,생활/문화,NWS_I
7229,3,뉴스,NWS_B
7230,4,머가,-
7231,5,있어?,-
7232,1,세계,NWS_I
7233,2,뉴스는,NWS_B
7234,3,좀,-
7235,4,알려줘,-
7236,1,어제의,DAT_B
7237,2,문화,NWS_I
7238,3,뉴스는,NWS_B
7239,4,좀,-
7240,1,뉴스,NWS_B
7241,2,알려줘.,-
7242,1,어제의,DAT_B
7243,2,IT/과학,NWS_I
7244,3,뉴스는,NWS_B
7245,4,좀,-
7246,1,세계,NWS_I
7247,2,뉴스,NWS_B
7248,3,좀,-
7249,1,어제의,DAT_B
7250,2,문화,NWS_I
7251,3,뉴스는,NWS_B
7252,4,좀,-
7253,1,오늘의,DAT_B
7254,2,생활/문화,NWS_I
7255,3,뉴스는,NWS_B
7256,4,좀,-
7257,1,오늘의,DAT_B
7258,2,사회,NWS_I
7259,3,뉴스는,NWS_B
7260,4,새로,-
7261,5,나온거,-
7262,6,있어?,-
7263,1,오늘의,DAT_B
7264,2,과학,NWS_I
7265,3,뉴스,NWS_B
7266,4,머머,-
7267,5,있어?,-
7268,1,오늘의,DAT_B
7269,2,경제,NWS_I
7270,3,뉴스는,NWS_B
7271,4,알려줘.,-
7272,1,어제의,DAT_B
7273,2,IT,NWS_I
7274,3,뉴스는,NWS_B
7275,4,머가,-
7276,5,있어?,-
7277,1,어제의,DAT_B
7278,2,경제,NWS_I
7279,3,뉴스는,NWS_B
7280,4,새로,-
7281,5,나온거,-
7282,6,있어?,-
7283,1,오늘의,DAT_B
7284,2,생활,NWS_I
7285,3,뉴스,NWS_B
7286,1,오늘의,DAT_B
7287,2,생활,NWS_I
7288,3,뉴스,NWS_B
7289,4,머가,-
7290,5,있어?,-
7291,1,어제의,DAT_B
7292,2,경제,NWS_I
7293,3,뉴스,NWS_B
7294,4,머머,-
7295,5,있어?,-
7296,1,오늘의,DAT_B
7297,2,뉴스,NWS_B
7298,3,좀,-
7299,1,오늘의,DAT_B
7300,2,생활,NWS_I
7301,3,뉴스,NWS_B
7302,4,좀,-
7303,1,오늘의,DAT_B
7304,2,정치,NWS_I
7305,3,뉴스,NWS_B
7306,4,좀,-
7307,5,알려줘,-
7308,1,어제의,DAT_B
7309,2,생활,NWS_I
7310,3,뉴스는,NWS_B
7311,4,머가,-
7312,5,있어?,-
7313,1,IT/과학,NWS_I
7314,2,뉴스,NWS_B
7315,3,좀,-
7316,1,어제의,DAT_B
7317,2,생활,NWS_I
7318,3,뉴스는,NWS_B
7319,4,새로,-
7320,5,나온거,-
7321,6,있어?,-
7322,1,어제의,DAT_B
7323,2,경제,NWS_I
7324,3,뉴스는,NWS_B
7325,4,알려줘.,-
7326,1,오늘의,DAT_B
7327,2,IT,NWS_I
7328,3,뉴스는,NWS_B
7329,4,알려줘.,-
7330,1,오늘의,DAT_B
7331,2,정치,NWS_I
7332,3,뉴스는,NWS_B
7333,4,머머,-
7334,5,있어?,-
7335,1,사회,NWS_I
7336,2,뉴스는,NWS_B
7337,3,새로,-
7338,4,나온거,-
7339,5,있어?,-
7340,1,어제의,DAT_B
7341,2,과학,NWS_I
7342,3,뉴스는,NWS_B
7343,4,머머,-
7344,5,있어?,-
7345,1,어제의,DAT_B
7346,2,세계,NWS_I
7347,3,뉴스,NWS_B
7348,4,좀,-
7349,5,알려줘,-
7350,1,세계,NWS_I
7351,2,뉴스는,NWS_B
7352,3,새로,-
7353,4,나온거,-
7354,5,있어?,-
7355,1,어제의,DAT_B
7356,2,IT/과학,NWS_I
7357,3,뉴스,NWS_B
7358,4,머가,-
7359,5,있어?,-
7360,1,생활,NWS_I
7361,2,뉴스는,NWS_B
7362,3,좀,-
7363,1,어제의,DAT_B
7364,2,생활/문화,NWS_I
7365,3,뉴스는,NWS_B
7366,4,좀,-
7367,1,어제의,DAT_B
7368,2,정치,NWS_I
7369,3,뉴스는,NWS_B
7370,4,알려줘.,-
7371,1,IT/과학,NWS_I
7372,2,뉴스,NWS_B
7373,3,좀,-
7374,1,사회,NWS_I
7375,2,뉴스는,NWS_B
7376,3,머가,-
7377,4,있어?,-
7378,1,과학,NWS_I
7379,2,뉴스,NWS_B
7380,3,좀,-
7381,4,알려줘,-
7382,1,정치,NWS_I
7383,2,뉴스는,NWS_B
7384,3,좀,-
7385,4,알려줘,-
7386,1,오늘의,DAT_B
7387,2,뉴스,NWS_B
7388,3,알려줘.,-
7389,1,어제의,DAT_B
7390,2,세계,NWS_I
7391,3,뉴스는,NWS_B
7392,4,머머,-
7393,5,있어?,-
7394,1,오늘의,DAT_B
7395,2,세계,NWS_I
7396,3,뉴스,NWS_B
7397,4,새로,-
7398,5,나온거,-
7399,6,있어?,-
7400,1,생활,NWS_I
7401,2,뉴스는,NWS_B
7402,3,알려줘.,-
7403,1,어제의,DAT_B
7404,2,생활,NWS_I
7405,3,뉴스는,NWS_B
7406,4,알려줘.,-
7407,1,어제의,DAT_B
7408,2,정치,NWS_I
7409,3,뉴스,NWS_B
7410,4,좀,-
7411,1,어제의,DAT_B
7412,2,경제,NWS_I
7413,3,뉴스,NWS_B
7414,4,머머,-
7415,5,있어?,-
7416,1,오늘의,DAT_B
7417,2,생활,NWS_I
7418,3,뉴스,NWS_B
7419,1,세계,NWS_I
7420,2,뉴스,NWS_B
7421,3,좀,-
7422,4,알려줘,-
7423,1,어제의,DAT_B
7424,2,생활/문화,NWS_I
7425,3,뉴스는,NWS_B
7426,4,알려줘.,-
7427,1,어제의,DAT_B
7428,2,과학,NWS_I
7429,3,뉴스는,NWS_B
7430,4,좀,-
7431,1,어제의,DAT_B
7432,2,생활/문화,NWS_I
7433,3,뉴스,NWS_B
7434,4,좀,-
7435,5,알려줘,-
7436,1,오늘의,DAT_B
7437,2,사회,NWS_I
7438,3,뉴스는,NWS_B
7439,4,좀,-
7440,1,오늘의,DAT_B
7441,2,IT,NWS_I
7442,3,뉴스는,NWS_B
7443,1,문화,NWS_I
7444,2,뉴스는,NWS_B
7445,3,머머,-
7446,4,있어?,-
7447,1,생활,NWS_I
7448,2,뉴스는,NWS_B
7449,3,좀,-
7450,4,알려줘,-
7451,1,오늘의,DAT_B
7452,2,IT/과학,NWS_I
7453,3,뉴스,NWS_B
7454,4,머가,-
7455,5,있어?,-
7456,1,뉴스는,NWS_B
7457,2,좀,-
7458,3,알려줘,-
7459,1,오늘의,DAT_B
7460,2,정치,NWS_I
7461,3,뉴스,NWS_B
7462,4,알려줘.,-
7463,1,오늘의,DAT_B
7464,2,정치,NWS_I
7465,3,뉴스는,NWS_B
7466,4,새로,-
7467,5,나온거,-
7468,6,있어?,-
7469,1,IT,NWS_I
7470,2,뉴스는,NWS_B
7471,3,머머,-
7472,4,있어?,-
7473,1,생활,NWS_I
7474,2,뉴스,NWS_B
7475,3,좀,-
7476,1,경제,NWS_I
7477,2,뉴스,NWS_B
7478,3,좀,-
7479,1,오늘의,DAT_B
7480,2,문화,NWS_I
7481,3,뉴스,NWS_B
7482,4,좀,-
7483,5,알려줘,-
7484,1,정치,NWS_I
7485,2,뉴스,NWS_B
7486,1,오늘의,DAT_B
7487,2,생활/문화,NWS_I
7488,3,뉴스,NWS_B
7489,4,새로,-
7490,5,나온거,-
7491,6,있어?,-
7492,1,어제의,DAT_B
7493,2,IT/과학,NWS_I
7494,3,뉴스는,NWS_B
7495,4,좀,-
7496,5,알려줘,-
7497,1,오늘의,DAT_B
7498,2,경제,NWS_I
7499,3,뉴스는,NWS_B
7500,4,머가,-
7501,5,있어?,-
7502,1,오늘의,DAT_B
7503,2,IT/과학,NWS_I
7504,3,뉴스는,NWS_B
7505,1,어제의,DAT_B
7506,2,과학,NWS_I
7507,3,뉴스,NWS_B
7508,4,새로,-
7509,5,나온거,-
7510,6,있어?,-
7511,1,어제의,DAT_B
7512,2,사회,NWS_I
7513,3,뉴스는,NWS_B
7514,4,좀,-
7515,5,알려줘,-
7516,1,생활,NWS_I
7517,2,뉴스는,NWS_B
7518,1,뉴스,NWS_B
7519,2,머머,-
7520,3,있어?,-
7521,1,어제의,DAT_B
7522,2,IT,NWS_I
7523,3,뉴스는,NWS_B
7524,4,알려줘.,-
7525,1,어제의,DAT_B
7526,2,사회,NWS_I
7527,3,뉴스,NWS_B
7528,1,오늘의,DAT_B
7529,2,세계,NWS_I
7530,3,뉴스,NWS_B
7531,1,어제의,DAT_B
7532,2,문화,NWS_I
7533,3,뉴스는,NWS_B
7534,4,좀,-
7535,1,오늘의,DAT_B
7536,2,뉴스는,NWS_B
7537,3,좀,-
7538,4,알려줘,-
7539,1,어제의,DAT_B
7540,2,뉴스,NWS_B
7541,3,머머,-
7542,4,있어?,-
7543,1,사회,NWS_I
7544,2,뉴스,NWS_B
7545,3,알려줘.,-
7546,1,정치,NWS_I
7547,2,뉴스,NWS_B
7548,1,오늘의,DAT_B
7549,2,뉴스,NWS_B
7550,3,머가,-
7551,4,있어?,-
7552,1,오늘의,DAT_B
7553,2,생활,NWS_I
7554,3,뉴스,NWS_B
7555,4,알려줘.,-
7556,1,어제의,DAT_B
7557,2,생활/문화,NWS_I
7558,3,뉴스,NWS_B
7559,1,어제의,DAT_B
7560,2,IT/과학,NWS_I
7561,3,뉴스,NWS_B
7562,1,어제의,DAT_B
7563,2,생활,NWS_I
7564,3,뉴스,NWS_B
7565,4,새로,-
7566,5,나온거,-
7567,6,있어?,-
7568,1,문화,NWS_I
7569,2,뉴스는,NWS_B
7570,3,머가,-
7571,4,있어?,-
7572,1,어제의,DAT_B
7573,2,생활/문화,NWS_I
7574,3,뉴스,NWS_B
7575,4,알려줘.,-
7576,1,오늘의,DAT_B
7577,2,IT,NWS_I
7578,3,뉴스,NWS_B
7579,4,새로,-
7580,5,나온거,-
7581,6,있어?,-
7582,1,오늘의,DAT_B
7583,2,뉴스,NWS_B
7584,3,좀,-
7585,4,알려줘,-
7586,1,어제의,DAT_B
7587,2,과학,NWS_I
7588,3,뉴스는,NWS_B
7589,4,좀,-
7590,5,알려줘,-
7591,1,오늘의,DAT_B
7592,2,문화,NWS_I
7593,3,뉴스는,NWS_B
7594,4,새로,-
7595,5,나온거,-
7596,6,있어?,-
7597,1,어제의,DAT_B
7598,2,사회,NWS_I
7599,3,뉴스는,NWS_B
7600,4,좀,-
7601,1,오늘의,DAT_B
7602,2,정치,NWS_I
7603,3,뉴스,NWS_B
7604,4,좀,-
7605,5,알려줘,-
7606,1,뉴스,NWS_B
7607,2,새로,-
7608,3,나온거,-
7609,4,있어?,-
7610,1,어제의,DAT_B
7611,2,세계,NWS_I
7612,3,뉴스는,NWS_B
7613,4,머머,-
7614,5,있어?,-
7615,1,어제의,DAT_B
7616,2,문화,NWS_I
7617,3,뉴스는,NWS_B
7618,1,뉴스,NWS_B
7619,2,좀,-
7620,3,알려줘,-
7621,1,어제의,DAT_B
7622,2,정치,NWS_I
7623,3,뉴스는,NWS_B
7624,1,세계,NWS_I
7625,2,뉴스는,NWS_B
7626,1,어제의,DAT_B
7627,2,경제,NWS_I
7628,3,뉴스는,NWS_B
7629,1,과학,NWS_I
7630,2,뉴스,NWS_B
7631,3,좀,-
7632,1,오늘의,DAT_B
7633,2,경제,NWS_I
7634,3,뉴스,NWS_B
7635,4,좀,-
7636,1,세계,NWS_I
7637,2,뉴스는,NWS_B
7638,3,새로,-
7639,4,나온거,-
7640,5,있어?,-
7641,1,사회,NWS_I
7642,2,뉴스,NWS_B
7643,3,새로,-
7644,4,나온거,-
7645,5,있어?,-
7646,1,생활,NWS_I
7647,2,뉴스는,NWS_B
7648,3,좀,-
7649,1,사회,NWS_I
7650,2,뉴스,NWS_B
7651,3,좀,-
7652,4,알려줘,-
7653,1,어제의,DAT_B
7654,2,경제,NWS_I
7655,3,뉴스는,NWS_B
7656,4,머머,-
7657,5,있어?,-
7658,1,어제의,DAT_B
7659,2,IT,NWS_I
7660,3,뉴스,NWS_B
7661,4,알려줘.,-
7662,1,경제,NWS_I
7663,2,뉴스,NWS_B
7664,3,머가,-
7665,4,있어?,-
7666,1,어제의,DAT_B
7667,2,과학,NWS_I
7668,3,뉴스,NWS_B
7669,4,머가,-
7670,5,있어?,-
7671,1,어제의,DAT_B
7672,2,생활/문화,NWS_I
7673,3,뉴스,NWS_B
7674,4,좀,-
7675,1,어제의,DAT_B
7676,2,IT,NWS_I
7677,3,뉴스,NWS_B
7678,4,알려줘.,-
7679,1,어제의,DAT_B
7680,2,세계,NWS_I
7681,3,뉴스,NWS_B
7682,4,새로,-
7683,5,나온거,-
7684,6,있어?,-
7685,1,세계,NWS_I
7686,2,뉴스는,NWS_B
7687,3,새로,-
7688,4,나온거,-
7689,5,있어?,-
7690,1,오늘의,DAT_B
7691,2,사회,NWS_I
7692,3,뉴스는,NWS_B
7693,4,좀,-
7694,1,과학,NWS_I
7695,2,뉴스는,NWS_B
7696,3,머머,-
7697,4,있어?,-
7698,1,생활/문화,NWS_I
7699,2,뉴스,NWS_B
7700,3,좀,-
7701,1,어제의,DAT_B
7702,2,IT/과학,NWS_I
7703,3,뉴스는,NWS_B
7704,4,알려줘.,-
7705,1,어제의,DAT_B
7706,2,사회,NWS_I
7707,3,뉴스는,NWS_B
7708,4,알려줘.,-
7709,1,어제의,DAT_B
7710,2,뉴스는,NWS_B
7711,3,머머,-
7712,4,있어?,-
7713,1,IT/과학,NWS_I
7714,2,뉴스는,NWS_B
7715,3,머머,-
7716,4,있어?,-
7717,1,IT/과학,NWS_I
7718,2,뉴스,NWS_B
7719,3,좀,-
7720,1,사회,NWS_I
7721,2,뉴스는,NWS_B
7722,3,알려줘.,-
7723,1,오늘의,DAT_B
7724,2,사회,NWS_I
7725,3,뉴스,NWS_B
7726,4,머머,-
7727,5,있어?,-
7728,1,오늘의,DAT_B
7729,2,생활/문화,NWS_I
7730,3,뉴스,NWS_B
7731,4,머머,-
7732,5,있어?,-
7733,1,오늘의,DAT_B
7734,2,정치,NWS_I
7735,3,뉴스,NWS_B
7736,4,좀,-
7737,5,알려줘,-
7738,1,생활/문화,NWS_I
7739,2,뉴스는,NWS_B
7740,3,머머,-
7741,4,있어?,-
7742,1,문화,NWS_I
7743,2,뉴스는,NWS_B
7744,3,알려줘.,-
7745,1,오늘의,DAT_B
7746,2,생활,NWS_I
7747,3,뉴스,NWS_B
7748,4,머머,-
7749,5,있어?,-
7750,1,어제의,DAT_B
7751,2,경제,NWS_I
7752,3,뉴스는,NWS_B
7753,4,알려줘.,-
7754,1,오늘의,DAT_B
7755,2,정치,NWS_I
7756,3,뉴스,NWS_B
7757,4,머가,-
7758,5,있어?,-
7759,1,문화,NWS_I
7760,2,뉴스,NWS_B
7761,3,새로,-
7762,4,나온거,-
7763,5,있어?,-
7764,1,어제의,DAT_B
7765,2,IT/과학,NWS_I
7766,3,뉴스,NWS_B
7767,4,머가,-
7768,5,있어?,-
7769,1,어제의,DAT_B
7770,2,생활/문화,NWS_I
7771,3,뉴스는,NWS_B
7772,4,머머,-
7773,5,있어?,-
7774,1,오늘의,DAT_B
7775,2,IT,NWS_I
7776,3,뉴스는,NWS_B
7777,4,머머,-
7778,5,있어?,-
7779,1,세계,NWS_I
7780,2,뉴스,NWS_B
7781,3,머머,-
7782,4,있어?,-
7783,1,오늘의,DAT_B
7784,2,사회,NWS_I
7785,3,뉴스는,NWS_B
7786,1,오늘의,DAT_B
7787,2,정치,NWS_I
7788,3,뉴스는,NWS_B
7789,4,알려줘.,-
7790,1,세계,NWS_I
7791,2,뉴스는,NWS_B
7792,3,머가,-
7793,4,있어?,-
7794,1,오늘의,DAT_B
7795,2,정치,NWS_I
7796,3,뉴스는,NWS_B
7797,4,새로,-
7798,5,나온거,-
7799,6,있어?,-
7800,1,어제의,DAT_B
7801,2,뉴스,NWS_B
7802,1,어제의,DAT_B
7803,2,과학,NWS_I
7804,3,뉴스,NWS_B
7805,4,알려줘.,-
7806,1,어제의,DAT_B
7807,2,경제,NWS_I
7808,3,뉴스,NWS_B
7809,4,좀,-
7810,1,세계,NWS_I
7811,2,뉴스는,NWS_B
7812,3,머머,-
7813,4,있어?,-
7814,1,IT,NWS_I
7815,2,뉴스는,NWS_B
7816,3,좀,-
7817,1,어제의,DAT_B
7818,2,생활/문화,NWS_I
7819,3,뉴스,NWS_B
7820,4,머머,-
7821,5,있어?,-
7822,1,문화,NWS_I
7823,2,뉴스,NWS_B
7824,1,오늘의,DAT_B
7825,2,생활/문화,NWS_I
7826,3,뉴스,NWS_B
7827,4,알려줘.,-
7828,1,문화,NWS_I
7829,2,뉴스는,NWS_B
7830,3,알려줘.,-
7831,1,오늘의,DAT_B
7832,2,생활/문화,NWS_I
7833,3,뉴스는,NWS_B
7834,4,머머,-
7835,5,있어?,-
7836,1,오늘의,DAT_B
7837,2,경제,NWS_I
7838,3,뉴스,NWS_B
7839,4,머머,-
7840,5,있어?,-
7841,1,뉴스는,NWS_B
7842,2,알려줘.,-
7843,1,어제의,DAT_B
7844,2,세계,NWS_I
7845,3,뉴스는,NWS_B
7846,4,좀,-
7847,1,어제의,DAT_B
7848,2,경제,NWS_I
7849,3,뉴스,NWS_B
7850,4,좀,-
7851,1,어제의,DAT_B
7852,2,생활/문화,NWS_I
7853,3,뉴스는,NWS_B
7854,4,알려줘.,-
7855,1,어제의,DAT_B
7856,2,뉴스는,NWS_B
7857,3,좀,-
7858,4,알려줘,-
7859,1,어제의,DAT_B
7860,2,정치,NWS_I
7861,3,뉴스는,NWS_B
7862,4,머가,-
7863,5,있어?,-
7864,1,문화,NWS_I
7865,2,뉴스는,NWS_B
7866,3,머머,-
7867,4,있어?,-
7868,1,오늘의,DAT_B
